address;source_location;insn;indent
0x74ccdc0;:0;PUSH	%RBP;
0x74cdf01;:0;MOV	0x2c(%RDX),%ECX;(46530) 
0x74cdf04;:0;MOV	%RCX,%RSI;(46530) 
0x74cdf07;:0;AND	$0x7fffff,%RSI;(46530) 
0x74cdf0e;:0;JE	74ce0d6 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1316>;(46530) 
0x74cdf14;:0;MOV	%ECX,%EAX;(46530) 
0x74cdf16;:0;SHR	$0x17,%EAX;(46530) 
0x74cdf19;:0;AND	$0x1,%EAX;(46530) 
0x74cdf1c;:0;SAL	$0x4,%RAX;(46530) 
0x74cdf20;:0;SHR	$0x15,%ECX;(46530) 
0x74cdf23;:0;AND	$-0x8,%ECX;(46530) 
0x74cdf26;:0;ADD	%RDX,%RCX;(46530) 
0x74cdf29;:0;ADD	%RAX,%RCX;(46530) 
0x74cdf2c;:0;MOV	0x28(%RDX),%EAX;(46530) 
0x74cdf2f;:0;SAL	$0x5,%RAX;(46530) 
0x74cdf33;:0;LEA	(%RCX,%RAX,1),%RDX;(46530) 
0x74cdf37;:0;LEA	(%RAX,%RCX,1),%RBX;(46530) 
0x74cdf3b;:0;ADD	$0x40,%RBX;(46530) 
0x74cdf3f;:0;LEA	(%RSI,%RSI,2),%RAX;(46530) 
0x74cdf43;:0;LEA	(%RDX,%RAX,8),%RAX;(46530) 
0x74cdf47;:0;ADD	$0x40,%RAX;(46530) 
0x74cdf4b;:0;MOV	%RAX,-0x2d0(%RBP);(46530) 
0x74cdf52;:0;MOV	0x8(%RBX),%R12;  (46531) 
0x74cdf56;:0;CMP	%RBX,%R12;  (46531) 
0x74cdf59;:0;MOV	%RBX,-0x2d8(%RBP);  (46531) 
0x74cdf60;:0;JE	74ce0bf <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x12ff>;  (46531) 
0x74cdf66;:0;LEA	-0x8(%R12),%R13;    (46532) 
0x74cdf6b;:0;TEST	%R12,%R12;    (46532) 
0x74cdf6e;:0;CMOVE	%R12,%R13;    (46532) 
0x74cdf72;:0;LEA	-0x290(%RBP),%RDI;    (46532) 
0x74cdf79;:0;MOV	%R13,%RSI;    (46532) 
0x74cdf7c;:0;CALL	74aab10 <_ZNK4mlir6detail17DominanceInfoBaseILb0EE20isReachableFromEntryEPNS_5BlockE>;    (46532) 
0x74cdf81;:0;MOV	%AL,-0x218(%RBP);    (46532) 
0x74cdf87;:0;MOV	0x28(%R13),%R15;    (46532) 
0x74cdf8b;:0;ADD	$0x20,%R13;    (46532) 
0x74cdf8f;:0;CMP	%R13,%R15;    (46532) 
0x74cdf92;:0;MOV	%R12,-0x260(%RBP);    (46532) 
0x74cdf99;:0;MOV	%R13,-0x258(%RBP);    (46532) 
0x74cdfa0;:0;JNE	74cdfd9 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1219>;    (46532) 
0x74cdfa2;:0;MOV	0x8(%R12),%R12;    (46532) 
0x74cdfa7;:0;CMP	%RBX,%R12;    (46532) 
0x74cdfaa;:0;JNE	74cdf66 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x11a6>;    (46532) 
0x74cdfac;:0;JMP	74ce0bf <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x12ff>;  (46531) 
0x74cdfb1;:0;MOV	-0x1f8(%RBP),%EDX;      (46533) 
0x74cdfb7;:0;MOV	-0x200(%RBP),%RAX;      (46533) 
0x74cdfbe;:0;MOV	%EDX,%ECX;      (46533) 
0x74cdfc0;:0;MOV	%R14,(%RAX,%RCX,8);      (46533) 
0x74cdfc4;:0;INCL	-0x1f8(%RBP);      (46533) 
0x74cdfca;:0;NOPW	(%RAX,%RAX,1);      (46533) 
0x74cdfd0;:0;MOV	0x8(%R15),%R15;      (46533) 
0x74cdfd4;:0;CMP	%R13,%R15;      (46533) 
0x74cdfd7;:0;JE	74cdfa2 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x11e2>;      (46533) 
0x74cdfd9;:0;MOV	%R15,%RDI;      (46533) 
0x74cdfdc;:0;CALL	74bd530 <_ZN4llvm12ilist_detail18SpecificNodeAccessINS0_12node_optionsIN4mlir9OperationELb0ELb0EvLb0EEEE11getValuePtrEPNS_15ilist_node_implIS5_EE>;      (46533) 
0x74cdfe1;:0;MOV	%RAX,%R14;      (46533) 
0x74cdfe4;:0;CMPB	$0,-0x218(%RBP);      (46533) 
0x74cdfeb;:0;JE	74ce040 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1280>;      (46533) 
0x74cdfed;:0;TESTB	$-0x80,0x2e(%R14);      (46533) 
0x74cdff2;:0;JE	74ce040 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1280>;      (46533) 
0x74cdff4;:0;MOV	0x44(%R14),%R13D;      (46533) 
0x74cdff8;:0;TEST	%R13,%R13;      (46533) 
0x74cdffb;:0;JE	74ce040 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1280>;      (46533) 
0x74cdffd;:0;MOV	0x48(%R14),%R12;      (46533) 
0x74ce001;:0;ADD	$0x18,%R12;      (46533) 
0x74ce005;:0;XOR	%EBX,%EBX;      (46533) 
0x74ce007;:0;NOPW	(%RAX,%RAX,1);      (46533) 
0x74ce010;:0;MOV	(%R12),%RSI;        (46535) 
0x74ce014;:0;LEA	-0x290(%RBP),%RDI;        (46535) 
0x74ce01b;:0;MOV	%R14,%RDX;        (46535) 
0x74ce01e;:0;CALL	74aad80 <_ZNK4mlir13DominanceInfo17properlyDominatesENS_5ValueEPNS_9OperationE>;        (46535) 
0x74ce023;:0;TEST	%AL,%AL;        (46535) 
0x74ce025;:0;JE	74ce0e5 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1325>;        (46535) 
0x74ce02b;:0;INC	%RBX;        (46535) 
0x74ce02e;:0;ADD	$0x20,%R12;        (46535) 
0x74ce032;:0;CMP	%RBX,%R13;        (46535) 
0x74ce035;:0;JNE	74ce010 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1250>;        (46535) 
0x74ce037;:0;NOPW	(%RAX,%RAX,1);      (46533) 
0x74ce040;:0;MOV	-0x2c0(%RBP),%RAX;      (46533) 
0x74ce047;:0;CMPB	$0,(%RAX);      (46533) 
0x74ce04a;:0;MOV	-0x2d8(%RBP),%RBX;      (46533) 
0x74ce051;:0;MOV	-0x260(%RBP),%R12;      (46533) 
0x74ce058;:0;MOV	-0x258(%RBP),%R13;      (46533) 
0x74ce05f;:0;JE	74cdfd0 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1210>;      (46533) 
0x74ce065;:0;TESTL	$0x7fffff,0x2c(%R14);      (46533) 
0x74ce06d;:0;JE	74cdfd0 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1210>;      (46533) 
0x74ce073;:0;CALL	7185700 <_ZN4mlir6TypeID3getINS_7OpTrait19IsIsolatedFromAboveIZNS0_3getIS3_EES0_vE5EmptyEEEES0_v>;      (46533) 
0x74ce078;:0;MOV	0x30(%R14),%RDI;      (46533) 
0x74ce07c;:0;MOV	(%RDI),%RCX;      (46533) 
0x74ce07f;:0;MOV	%RAX,%RSI;      (46533) 
0x74ce082;:0;CALLQ	0x20(%RCX);      (46533) 
0x74ce085;:0;TEST	%AL,%AL;      (46533) 
0x74ce087;:0;JNE	74cdfd0 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1210>;      (46533) 
0x74ce08d;:0;MOV	-0x1f8(%RBP),%EDX;      (46533) 
0x74ce093;:0;CMP	-0x1f4(%RBP),%EDX;      (46533) 
0x74ce099;:0;JB	74cdfb7 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x11f7>;      (46533) 
0x74ce09f;:0;INC	%RDX;      (46533) 
0x74ce0a2;:0;MOV	$0x8,%ECX;      (46533) 
0x74ce0a7;:0;LEA	-0x200(%RBP),%RDI;      (46533) 
0x74ce0ae;:0;LEA	-0x1f0(%RBP),%RSI;      (46533) 
0x74ce0b5;:0;CALL	768aaa0 <_ZN4llvm15SmallVectorBaseIjE8grow_podEPvmm@plt>;      (46533) 
0x74ce0ba;:0;JMP	74cdfb1 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x11f1>;      (46533) 
0x74ce0bf;:0;ADD	$0x18,%RBX;  (46531) 
0x74ce0c3;:0;CMP	-0x2d0(%RBP),%RBX;  (46531) 
0x74ce0ca;:0;JNE	74cdf52 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1192>;  (46531) 
0x74ce0d0;:0;MOV	-0x1f8(%RBP),%EAX;(46530) 
0x74ce0d6;:0;TEST	%EAX,%EAX;(46530) 
0x74ce0d8;:0;JNE	74cdeeb <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x112b>;(46530) 
0x74ce0de;:0;MOV	$0x1,%BL;
0x74ce0e0;:0;JMP	74ce3c6 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1606>;
0x74ce0e5;:0;MOV	%EBX,-0x250(%RBP);
0x74ce0eb;:0;LEA	-0x6a920ba(%RIP),%RAX;
0x74ce0f2;:0;MOV	%RAX,-0x2b8(%RBP);
0x74ce0f9;:0;MOVW	$0x103,-0x298(%RBP);
0x74ce102;:0;LEA	-0x1b0(%RBP),%RDI;
0x74ce109;:0;LEA	-0x2b8(%RBP),%RDX;
0x74ce110;:0;MOV	%R14,%RSI;
0x74ce113;:0;CALL	74bd000 <_ZN4mlir9Operation9emitErrorERKN4llvm5TwineE>;
0x74ce118;:0;CMPQ	$0,-0x1b0(%RBP);
0x74ce120;:0;JE	74ce152 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1392>;
0x74ce122;:0;LEA	-0x250(%RBP),%RSI;
0x74ce129;:0;LEA	-0x1a8(%RBP),%RDI;
0x74ce130;:0;CALL	71fdaf0 <_ZN4mlir10DiagnosticlsIRjEENSt9enable_ifIXaantsr3std14is_convertibleIT_N4llvm9StringRefEEE5valuesr3std16is_constructibleINS_18DiagnosticArgumentES4_EE5valueERS0_E4typeEOS4_>;
0x74ce135;:0;CMPQ	$0,-0x1b0(%RBP);
0x74ce13d;:0;JE	74ce152 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1392>;
0x74ce13f;:0;LEA	-0x6b0bcfd(%RIP),%RSI;
0x74ce146;:0;LEA	-0x1a8(%RBP),%RDI;
0x74ce14d;:0;CALL	7155780 <_ZN4mlir10DiagnosticlsEPKc>;
0x74ce152;:0;LEA	-0xf0(%RBP),%RDI;
0x74ce159;:0;LEA	-0x1b0(%RBP),%RSI;
0x74ce160;:0;CALL	718e2e0 <_ZN4mlir18InFlightDiagnosticC2EOS0_>;
0x74ce165;:0;CMPQ	$0,-0x1b0(%RBP);
0x74ce16d;:0;JE	74ce17b <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x13bb>;
0x74ce16f;:0;LEA	-0x1b0(%RBP),%RDI;
0x74ce176;:0;CALL	74a2600 <_ZN4mlir18InFlightDiagnostic6reportEv>;
0x74ce17b;:0;CMPB	$0,-0xf8(%RBP);
0x74ce182;:0;JE	74ce197 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x13d7>;
0x74ce184;:0;MOVB	$0,-0xf8(%RBP);
0x74ce18b;:0;LEA	-0x1a8(%RBP),%RDI;
0x74ce192;:0;CALL	7148330 <_ZN4mlir10DiagnosticD2Ev>;
0x74ce197;:0;MOV	-0x250(%RBP),%EAX;
0x74ce19d;:0;MOV	0x48(%R14),%RCX;
0x74ce1a1;:0;SAL	$0x5,%RAX;
0x74ce1a5;:0;MOV	0x18(%RCX,%RAX,1),%RAX;
0x74ce1aa;:0;MOV	%RAX,-0x1b0(%RBP);
0x74ce1b1;:0;LEA	-0x1b0(%RBP),%RDI;
0x74ce1b8;:0;CALL	74cc800 <_ZNK4mlir5Value13getDefiningOpEv>;
0x74ce1bd;:0;MOV	%RAX,%R15;
0x74ce1c0;:0;TEST	%RAX,%RAX;
0x74ce1c3;:0;JE	74ce23b <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x147b>;
0x74ce1c5;:0;MOV	0x18(%R15),%RSI;
0x74ce1c9;:0;LEA	-0xe8(%RBP),%RDI;
0x74ce1d0;:0;MOV	$0x1,%EDX;
0x74ce1d5;:0;CALL	74a2440 <_ZN4mlir10Diagnostic10attachNoteESt8optionalINS_8LocationEE>;
0x74ce1da;:0;MOV	%RAX,%RBX;
0x74ce1dd;:0;LEA	-0x6a79e31(%RIP),%RSI;
0x74ce1e4;:0;MOV	%RAX,%RDI;
0x74ce1e7;:0;CALL	7155780 <_ZN4mlir10DiagnosticlsEPKc>;
0x74ce1ec;:0;MOV	0x10(%R14),%R12;
0x74ce1f0;:0;MOV	0x10(%R15),%R13;
0x74ce1f4;:0;MOV	%R12,%RDI;
0x74ce1f7;:0;CALL	745eab0 <_ZNK4mlir5Block9getParentEv>;
0x74ce1fc;:0;MOV	%RAX,%R14;
0x74ce1ff;:0;MOV	%R13,%RDI;
0x74ce202;:0;CALL	745eab0 <_ZNK4mlir5Block9getParentEv>;
0x74ce207;:0;CMP	%R13,%R12;
0x74ce20a;:0;JE	74ce31c <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x155c>;
0x74ce210;:0;MOV	%RAX,%R15;
0x74ce213;:0;CMP	%RAX,%R14;
0x74ce216;:0;JE	74ce325 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1565>;
0x74ce21c;:0;MOV	%R15,%RDI;
0x74ce21f;:0;MOV	%R14,%RSI;
0x74ce222;:0;CALL	74c71c0 <_ZN4mlir6Region16isProperAncestorEPS0_>;
0x74ce227;:0;TEST	%AL,%AL;
0x74ce229;:0;JE	74ce33f <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x157f>;
0x74ce22f;:0;LEA	-0x6b3135e(%RIP),%RSI;
0x74ce236;:0;JMP	74ce35e <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x159e>;
0x74ce23b;:0;MOV	0x10(%R14),%R13;
0x74ce23f;:0;MOV	-0x1b0(%RBP),%RAX;
0x74ce246;:0;MOV	0x10(%RAX),%R12;
0x74ce24a;:0;MOV	%R13,%RDI;
0x74ce24d;:0;CALL	745eab0 <_ZNK4mlir5Block9getParentEv>;
0x74ce252;:0;MOV	%RAX,%R15;
0x74ce255;:0;MOV	%R12,%RDI;
0x74ce258;:0;CALL	745eab0 <_ZNK4mlir5Block9getParentEv>;
0x74ce25d;:0;MOV	%RAX,%RBX;
0x74ce260;:0;ADD	$0x18,%R14;
0x74ce264;:0;MOV	%R14,%RDI;
0x74ce267;:0;CALL	745e850 <_ZNK4mlir9Attribute10getContextEv>;
0x74ce26c;:0;MOV	%RAX,%RDI;
0x74ce26f;:0;CALL	74b6720 <_ZN4mlir10UnknownLoc3getEPNS_11MLIRContextE>;
0x74ce274;:0;MOV	%RAX,%R14;
0x74ce277;:0;MOV	%R12,%RDI;
0x74ce27a;:0;CALL	745eac0 <_ZN4mlir5Block11getParentOpEv>;
0x74ce27f;:0;TEST	%RAX,%RAX;
0x74ce282;:0;JE	74ce290 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x14d0>;
0x74ce284;:0;MOV	%R12,%RDI;
0x74ce287;:0;CALL	745eac0 <_ZN4mlir5Block11getParentOpEv>;
0x74ce28c;:0;MOV	0x18(%RAX),%R14;
0x74ce290;:0;LEA	-0xe8(%RBP),%RDI;
0x74ce297;:0;MOV	%R14,%RSI;
0x74ce29a;:0;MOV	$0x1,%EDX;
0x74ce29f;:0;CALL	74a2440 <_ZN4mlir10Diagnostic10attachNoteESt8optionalINS_8LocationEE>;
0x74ce2a4;:0;MOV	%RAX,%R14;
0x74ce2a7;:0;TEST	%RBX,%RBX;
0x74ce2aa;:0;JE	74ce32e <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x156e>;
0x74ce2b0;:0;CMP	%R12,%R13;
0x74ce2b3;:0;JE	74ce419 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1659>;
0x74ce2b9;:0;MOV	0x8(%RBX),%RAX;
0x74ce2bd;:0;ADD	$0x8,%R12;
0x74ce2c1;:0;XOR	%ECX,%ECX;
0x74ce2c3;:0;CMP	%R12,%RAX;
0x74ce2c6;:0;JE	74ce2db <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x151b>;
0x74ce2c8;:0;NOPL	(%RAX,%RAX,1);
0x74ce2d0;:0;MOV	0x8(%RAX),%RAX;(46534) 
0x74ce2d4;:0;INC	%ECX;(46534) 
0x74ce2d6;:0;CMP	%R12,%RAX;(46534) 
0x74ce2d9;:0;JNE	74ce2d0 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1510>;(46534) 
0x74ce2db;:0;MOV	%ECX,-0x2b8(%RBP);
0x74ce2e1;:0;LEA	-0x6a79f20(%RIP),%RSI;
0x74ce2e8;:0;MOV	%R14,%RDI;
0x74ce2eb;:0;CALL	7155780 <_ZN4mlir10DiagnosticlsEPKc>;
0x74ce2f0;:0;LEA	-0x2b8(%RBP),%RSI;
0x74ce2f7;:0;MOV	%RAX,%RDI;
0x74ce2fa;:0;CALL	737d9f0 <_ZN4mlir10DiagnosticlsIRiEENSt9enable_ifIXaantsr3std14is_convertibleIT_N4llvm9StringRefEEE5valuesr3std16is_constructibleINS_18DiagnosticArgumentES4_EE5valueERS0_E4typeEOS4_>;
0x74ce2ff;:0;CMP	%RBX,%R15;
0x74ce302;:0;JE	74ce368 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x15a8>;
0x74ce304;:0;MOV	%RBX,%RDI;
0x74ce307;:0;MOV	%R15,%RSI;
0x74ce30a;:0;CALL	74c71c0 <_ZN4mlir6Region16isProperAncestorEPS0_>;
0x74ce30f;:0;TEST	%AL,%AL;
0x74ce311;:0;JE	74ce371 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x15b1>;
0x74ce313;:0;LEA	-0x6b1e92d(%RIP),%RSI;
0x74ce31a;:0;JMP	74ce390 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x15d0>;
0x74ce31c;:0;LEA	-0x6b0bebe(%RIP),%RSI;
0x74ce323;:0;JMP	74ce35e <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x159e>;
0x74ce325;:0;LEA	-0x6a922ea(%RIP),%RSI;
0x74ce32c;:0;JMP	74ce35e <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x159e>;
0x74ce32e;:0;LEA	-0x6a97e4f(%RIP),%RSI;
0x74ce335;:0;MOV	%R14,%RDI;
0x74ce338;:0;CALL	7155780 <_ZN4mlir10DiagnosticlsEPKc>;
0x74ce33d;:0;JMP	74ce398 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x15d8>;
0x74ce33f;:0;MOV	%R14,%RDI;
0x74ce342;:0;MOV	%R15,%RSI;
0x74ce345;:0;CALL	74c71c0 <_ZN4mlir6Region16isProperAncestorEPS0_>;
0x74ce34a;:0;LEA	-0x6ae5099(%RIP),%RCX;
0x74ce351;:0;LEA	-0x6a9df8f(%RIP),%RSI;
0x74ce358;:0;TEST	%AL,%AL;
0x74ce35a;:0;CMOVNE	%RCX,%RSI;
0x74ce35e;:0;MOV	%RBX,%RDI;
0x74ce361;:0;CALL	7155780 <_ZN4mlir10DiagnosticlsEPKc>;
0x74ce366;:0;JMP	74ce398 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x15d8>;
0x74ce368;:0;LEA	-0x6a744e9(%RIP),%RSI;
0x74ce36f;:0;JMP	74ce390 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x15d0>;
0x74ce371;:0;MOV	%R15,%RDI;
0x74ce374;:0;MOV	%RBX,%RSI;
0x74ce377;:0;CALL	74c71c0 <_ZN4mlir6Region16isProperAncestorEPS0_>;
0x74ce37c;:0;LEA	-0x6b05a77(%RIP),%RCX;
0x74ce383;:0;LEA	-0x6a80233(%RIP),%RSI;
0x74ce38a;:0;TEST	%AL,%AL;
0x74ce38c;:0;CMOVNE	%RCX,%RSI;
0x74ce390;:0;MOV	%R14,%RDI;
0x74ce393;:0;CALL	7155780 <_ZN4mlir10DiagnosticlsEPKc>;
0x74ce398;:0;CMPQ	$0,-0xf0(%RBP);
0x74ce3a0;:0;JE	74ce3ae <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x15ee>;
0x74ce3a2;:0;LEA	-0xf0(%RBP),%RDI;
0x74ce3a9;:0;CALL	74a2600 <_ZN4mlir18InFlightDiagnostic6reportEv>;
0x74ce3ae;:0;CMPB	$0,-0x38(%RBP);
0x74ce3b2;:0;JE	74ce3c4 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1604>;
0x74ce3b4;:0;MOVB	$0,-0x38(%RBP);
0x74ce3b8;:0;LEA	-0xe8(%RBP),%RDI;
0x74ce3bf;:0;CALL	7148330 <_ZN4mlir10DiagnosticD2Ev>;
0x74ce3c4;:0;XOR	%EBX,%EBX;
0x74ce3c6;:0;MOV	-0x200(%RBP),%RDI;
0x74ce3cd;:0;LEA	-0x1f0(%RBP),%RAX;
0x74ce3d4;:0;CMP	%RAX,%RDI;
0x74ce3d7;:0;JE	74ce3de <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x161e>;
0x74ce3d9;:0;CALL	7633cb0 <free@plt>;
0x74ce3de;:0;LEA	-0x290(%RBP),%RDI;
0x74ce3e5;:0;CALL	74aa810 <_ZN4mlir6detail17DominanceInfoBaseILb0EED1Ev>;
0x74ce3ea;:0;TEST	%BL,%BL;
0x74ce3ec;:0;JE	74ce3f2 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1632>;
0x74ce3ee;:0;MOV	$0x1,%AL;
0x74ce3f0;:0;JMP	74ce3f4 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1634>;
0x74ce3f2;:0;XOR	%EAX,%EAX;
0x74ce3f4;:0;MOV	%FS:0x28,%RCX;
0x74ce3fd;:0;CMP	-0x30(%RBP),%RCX;
0x74ce401;:0;JNE	74ce843 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1a83>;
0x74ce407;:0;ADD	$0x2b8,%RSP;
0x74ce40e;:0;POP	%RBX;
0x74ce40f;:0;POP	%R12;
0x74ce411;:0;POP	%R13;
0x74ce413;:0;POP	%R14;
0x74ce415;:0;POP	%R15;
0x74ce417;:0;POP	%RBP;
0x74ce418;:0;RET;
0x74ce419;:0;MOV	%FS:0x28,%RAX;
0x74ce422;:0;CMP	-0x30(%RBP),%RAX;
0x74ce426;:0;JNE	74ce843 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1a83>;
0x74ce42c;:0;LEA	-0x6aca02c(%RIP),%RDI;
0x74ce433;:0;MOV	$0x1,%ESI;
0x74ce438;:0;CALL	768b720 <_ZN4llvm18report_fatal_errorEPKcb@plt>;
0x74ce43d;:0;JMP	74ce7d9 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1a19>;
0x74ce442;:0;MOV	%RAX,%RDI;
0x74ce445;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce44a;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
0x74ce44f;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
0x74ce454;:0;JMP	74ce7de <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1a1e>;
0x74ce459;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
0x74ce45e;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
0x74ce463;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
0x74ce468;:0;MOV	%RAX,%RDI;
0x74ce46b;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce470;:0;MOV	%RAX,%RDI;
0x74ce473;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce478;:0;MOV	%RAX,%RDI;
0x74ce47b;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce480;:0;MOV	%RAX,%RDI;
0x74ce483;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce488;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
0x74ce48d;:0;MOV	%RAX,%R14;
0x74ce490;:0;CMPQ	$0,-0xf0(%RBP);
0x74ce498;:0;JE	74ce4f5 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1735>;
0x74ce49a;:0;LEA	-0xf0(%RBP),%RDI;
0x74ce4a1;:0;CALL	74a2600 <_ZN4mlir18InFlightDiagnostic6reportEv>;
0x74ce4a6;:0;JMP	74ce4f5 <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x1735>;
0x74ce4a8;:0;MOV	%RAX,%RDI;
0x74ce4ab;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce4b0;:0;MOV	%RAX,%RDI;
0x74ce4b3;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce4b8;:0;MOV	%RAX,%RDI;
0x74ce4bb;:0;CALL	603b3f0 <__clang_call_terminate>;
0x74ce4c0;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
0x74ce4c5;:0;JMP	74ce5bd <_ZN12_GLOBAL__N_117OperationVerifier20verifyOpAndDominanceERN4mlir9OperationE+0x17fd>;
